gene	nsite	pp_m2a	pp_siteom	pp_mutsel	pp_mutselfix	npos_m2a	npos_siteom	posw_m2a	posfrac_siteom	om_m2a	totom_siteom	purom_mutselfix	diffom_mutselfix	diffom_mutsel
ENSG00000138640	1019	0.04248366013071896	1.0	0.0	0.0	0	0	5.406548986928105e-05	0.0	1.054414934640523	0.2207766237037037	0.2696859617834396	-0.04890933807973585	-0.04699944926481908
ENSG00000046647	216	1.0	1.0	1.0	1.0	9	10	0.05617454133986929	0.046296296296296294	2.3096857679738565	0.3489734118518518	0.19232417197452226	0.15664923987732954	0.5791776148553461
ENSG00000111300	973	0.16666666666666666	1.0	0.0	0.0	0	1	0.0003663420977124183	0.0010277492291880781	1.212425065359477	0.08704154207407408	0.11138381146496816	-0.02434226939089407	-0.030469618689180158
ENSG00000196296	974	0.1045751633986928	1.0	1.0	1.0	0	1	0.00016827793464052287	0.001026694045174538	1.1235898039215686	0.05568073911111111	0.04303311974522293	0.01264761936588818	0.04911052243914811
ENSG00000042445	611	1.0	1.0	1.0	1.0	24	25	0.04245649901960785	0.04091653027823241	2.405113513071896	0.3343237555555556	0.16612413375796178	0.16819962179759382	0.23834667160035647
ENSG00000175155	119	0.24019607843137256	0.0	0.0	0.0	0	0	0.001304447832205882	0.0	1.3064000000000002	0.014703216977777775	0.04820591910828026	-0.03350270213050248	-0.04703637840195285
ENSG00000001497	768	1.0	1.0	1.0	1.0	43	61	0.08455851111111111	0.07942708333333333	2.4098637908496734	0.4768222340740741	0.2167962738853503	0.2600259601887238	0.520455699647359
ENSG00000123933	176	0.15359477124183007	0.2694736842105263	0.0	0.03	0	0	0.0006554169436274509	0.0	1.1985387418300653	0.08894737244444444	0.11449596305732485	-0.025548590612880395	-0.053725172782420054
ENSG00000118263	303	0.0915032679738562	0.5557894736842105	0.0053191489361702135	0.0	0	0	0.000266083977124183	0.0	1.1249185620915032	0.043634251703703705	0.06251948471337579	-0.018885233009672084	-0.02813993560167599
ENSG00000143476	689	0.060457516339869274	1.0	0.0	0.0	0	0	9.98053883986928e-05	0.0	1.0766874346405229	0.14631366962962966	0.18527787261146492	-0.03896420298183531	-0.04405550066723199
ENSG00000185219	1040	0.9624183006535948	1.0	0.0	0.0	0	6	0.0059527911045751634	0.0057692307692307696	2.2322106372549024	0.3850940696296296	0.4598466433121018	-0.07475257368247222	-0.04356370872976792
ENSG00000153922	1721	0.031045751633986932	0.9957894736842106	0.0797872340425532	0.0	0	0	2.1170183986928102e-05	0.0	1.0387610294117646	0.05479988414814815	0.07283534840764333	-0.01803546425949517	-0.0063466068761268354
ENSG00000141452	657	0.05392156862745098	0.4252631578947368	0.0	0.0	0	0	7.812755228758171e-05	0.0	1.06883045751634	0.049323015259259265	0.07515594203821656	-0.0258329267789573	-0.03582124125029553
ENSG00000141564	1335	0.011437908496732024	0.03789473684210527	0.0	0.0	0	0	7.318357843137255e-06	0.0	1.0151108333333334	0.02367070474074074	0.037090936942675165	-0.01342023220193442	-0.01895040660519484
ENSG00000077150	879	1.0	1.0	1.0	1.0	10	18	0.0163600531372549	0.020477815699658702	2.5185425980392155	0.15145197185185186	0.09063948853503184	0.060812483316820015	0.313554587309802
ENSG00000005022	298	0.6666666666666666	0.9894736842105264	1.0	0.09	0	0	0.004271710677777778	0.0	1.863316045751634	0.06581131525925925	0.07476297515923566	-0.008951659899976414	0.20807449049533194
ENSG00000124019	463	0.9967320261437908	1.0	0.0	0.0	1	2	0.006197278073529411	0.004319654427645789	2.410792418300653	0.36093051703703705	0.440243305732484	-0.07931278869544695	-0.10311475419890319
ENSG00000114573	618	0.05718954248366012	0.16	0.2074468085106383	0.0	0	0	8.630835114379083e-05	0.0	1.0770074836601309	0.027573956	0.03955327898089172	-0.01197932298089172	-0.004590719766449924
ENSG00000154645	273	0.10620915032679737	0.7052631578947368	0.0	0.0	0	0	0.000332168879248366	0.0	1.141350277777778	0.0950944348148148	0.13953767515923568	-0.04444324034442089	-0.05411266886233772
ENSG00000002822	718	1.0	1.0	1.0	1.0	5	5	0.011350236241830064	0.006963788300835654	2.4085089052287585	0.15824402074074073	0.1077969286624204	0.050447092078320335	0.1484355278879128
ENSG00000196935	1086	0.04738562091503268	0.018947368421052636	0.0	0.0	0	0	4.6862520751633993e-05	0.0	1.060487679738562	0.03450626711111112	0.054900368789808925	-0.02039410167869781	-0.013377598269034464
ENSG00000055332	549	1.0	1.0	1.0	1.0	93	136	0.1854577598039216	0.24772313296903462	2.9677650326797385	1.0468893985185184	0.29191691719745216	0.7549724813210662	1.3685284947554195
ENSG00000131504	1326	1.0	1.0	1.0	1.0	17	23	0.022404971895424838	0.017345399698340876	2.9530215032679736	0.20535838222222225	0.17207073248407645	0.03328764973814577	0.15791374110672865
ENSG00000140948	943	0.03594771241830065	1.0	0.0	0.0	0	0	3.268913039215686e-05	0.0	1.0427405392156863	0.1407032222222222	0.1818024076433121	-0.041099185421089895	-0.043041007305434816
ENSG00000181090	1297	0.3545751633986928	1.0	0.0	0.0	0	1	0.0005618211246732026	0.0007710100231303007	1.4708858333333334	0.12199611703703706	0.15890758598726115	-0.036911468950224124	-0.04628589416951056
ENSG00000149582	368	0.1568627450980392	1.0	0.0053191489361702135	0.0	0	0	0.0007515165684640522	0.0	1.1943362908496733	0.16697087259259258	0.2051442738853504	-0.03817340129275778	-0.03541054235954128
ENSG00000047365	1694	1.0	1.0	1.0	1.0	50	70	0.0406356864379085	0.04132231404958678	2.4207352777777777	0.28337578222222226	0.16953399363057325	0.11384178859164905	0.15734895426475065
ENSG00000060339	1150	0.4248366013071895	1.0	1.0	0.28	0	1	0.0008139958349673202	0.0008695652173913044	1.509919656862745	0.044754627555555565	0.04599405477707006	-0.0012394272215145025	1.7380861678375552
ENSG00000186416	693	0.07516339869281045	0.9263157894736842	0.010638297872340424	0.0	0	0	8.687579820261438e-05	0.0	1.09829795751634	0.07214971214814815	0.09568763121019107	-0.02353791906204293	-0.021659983007766604
ENSG00000133193	188	0.20915032679738566	1.0	0.0	0.0	0	0	0.0010825436383986927	0.0	1.2533571078431374	0.21401028740740746	0.2573569872611465	-0.04334669985373904	-0.08255718791750503
ENSG00000104432	175	1.0	1.0	1.0	1.0	2	5	0.040913533627450975	0.02857142857142857	2.1111186928104577	0.5077627007407407	0.4248454458598727	0.08291725488086804	0.17798273985211574
ENSG00000140553	944	0.94281045751634	1.0	0.0	0.0	0	1	0.002652650131372549	0.001059322033898305	2.3503697222222217	0.08033805407407409	0.10618790382165606	-0.025849849747581977	-0.03822064205760743
ENSG00000164976	715	0.0718954248366013	1.0	0.0	0.0	0	0	0.00014732427042483658	0.0	1.093818153594771	0.07696359392592593	0.10080368025477708	-0.023840086328851137	-0.037418262303988405
ENSG00000037280	1352	1.0	1.0	1.0	1.0	17	24	0.01876699895424836	0.01775147928994083	2.558680343137255	0.16744317185185184	0.1118358152866242	0.05560735656522765	0.10682871168255319
ENSG00000130985	1059	0.2908496732026144	1.0	0.07446808510638298	0.0	0	1	0.000505774618627451	0.0009442870632672333	1.381494117647059	0.07543612622222222	0.0923327643312102	-0.016896638108987973	-0.007952496735520675
ENSG00000116001	389	0.12908496732026145	0.6063157894736843	0.0	0.01	0	0	0.0004738834426470588	0.0	1.1657430882352942	0.043041292296296295	0.05964171656050956	-0.01660042426421326	-0.027455357083597528
ENSG00000166111	548	0.06862745098039216	0.9326315789473684	0.0053191489361702135	0.0	0	0	0.00014432255406862746	0.0	1.0816034803921568	0.050864427259259264	0.06371244458598728	-0.012848017326728023	-0.012110246945747947
ENSG00000063176	645	1.0	1.0	1.0	1.0	4	8	0.010026646764705884	0.012403100775193798	2.3796680555555563	0.17843215703703702	0.15768638853503186	0.020745768502005185	0.0707953842511194
ENSG00000165406	574	0.9444444444444444	1.0	0.04787234042553192	0.0	0	2	0.00565095383006536	0.003484320557491289	2.3319062908496733	0.2741842088888889	0.3246601082802548	-0.05047589939136588	-0.026975633656349453
ENSG00000125730	1671	1.0	1.0	1.0	1.0	28	33	0.03217132679738563	0.019748653500897665	2.150743300653595	0.2895076607407407	0.20123112101910828	0.08827653972163241	0.1793957140416365
ENSG00000064651	1204	1.0	1.0	1.0	1.0	8	15	0.011918766323529409	0.012458471760797342	2.529419705882353	0.10555839703703702	0.06337107452229299	0.04218732251474404	0.3895860042773096
ENSG00000125844	1679	1.0	1.0	1.0	1.0	4	12	0.015854711683006537	0.00714711137581894	2.034133349673203	0.2648645244444445	0.24471012738853504	0.02015439705590941	0.09323113519654763
ENSG00000048649	1450	1.0	1.0	1.0	1.0	37	53	0.033574654411764715	0.036551724137931035	2.5695593137254904	0.2513858755555556	0.1577353184713376	0.093650557084218	0.20411369719016811
ENSG00000071894	1449	0.031045751633986932	1.0	1.0	0.13	0	0	2.2491466666666666e-05	0.0	1.0361137908496734	0.03860106740740741	0.04097489171974522	-0.002373824312337805	0.04085332270323756
ENSG00000028116	511	1.0	1.0	1.0	1.0	55	64	0.11959145686274512	0.12524461839530332	2.5563632026143788	0.5496699733333333	0.2642904331210191	0.28537954021231426	0.6405192094762114
ENSG00000122218	1233	0.031045751633986932	0.37894736842105264	0.0	0.0	0	0	3.0920832843137265e-05	0.0	1.0435126797385619	0.025458466814814812	0.04107314012738855	-0.015614673312573732	-0.019866252702754744
ENSG00000110693	829	0.03594771241830065	0.631578947368421	0.0	0.0	0	0	4.9334256045751644e-05	0.0	1.0443556209150329	0.06886180725925926	0.1001875687898089	-0.03132576153054964	-0.04134012685596328
ENSG00000111678	126	0.16176470588235295	0.16210526315789472	0.23404255319148934	0.02	0	0	0.0009311112726960787	0.0	1.2041429248366011	0.04463522474074075	0.06858101210191082	-0.02394578736117008	-0.009231654289361693
ENSG00000197579	1028	0.9983660130718954	1.0	0.0	0.0	2	5	0.00609357839379085	0.0048638132295719845	2.2676510457516343	0.1877011362962963	0.22757194904458605	-0.039870812748289686	-0.0509903604111171
ENSG00000159339	663	1.0	1.0	1.0	1.0	8	15	0.02457398232026144	0.02262443438914027	2.3275711928104577	0.3377996251851852	0.27069574522293	0.0671038799622552	0.08858662249518909
ENSG00000196361	368	0.9967320261437908	0.9978947368421052	1.0	0.35	1	1	0.005122490559150325	0.002717391304347826	2.4992440196078434	0.020560101777777774	0.020638085350318476	-7.798357254069563e-05	0.05696739700966486
ENSG00000182747	424	0.9983660130718954	1.0	0.058510638297872335	0.15	2	2	0.006810568816993464	0.0047169811320754715	2.42913635620915	0.15797564592592592	0.16727261783439493	-0.00929697190846901	-0.021233620808068805
ENSG00000157764	733	0.14705882352941174	0.9726315789473684	0.0	0.0	0	0	0.0003355887049019608	0.0	1.1809666993464052	0.037862824444444436	0.051091493630573255	-0.013228669186128812	-0.019933433747739163
ENSG00000108604	532	1.0	1.0	1.0	0.97	4	5	0.00945581466993464	0.009398496240601503	2.7586327124183008	0.07578587362962964	0.06339040318471338	0.012395470444916276	0.1450407896517386
ENSG00000141349	346	0.09640522875816994	0.9936842105263158	0.22340425531914893	0.08	0	0	0.0002734578660130719	0.0	1.1256753594771245	0.16679653185185184	0.18250012101910826	-0.01570358916725639	-0.009775865551700975
ENSG00000212864	266	0.13071895424836602	0.8336842105263158	0.0	0.03	0	0	0.0004453722204248367	0.0	1.1746368954248367	0.08223178192592592	0.10368795732484078	-0.021456175398914853	-0.04238284855628058
ENSG00000163806	313	0.2369281045751634	1.0	0.0425531914893617	0.01	0	1	0.0012819889821895426	0.003194888178913738	1.2983917320261438	0.2346539303703704	0.2677211783439491	-0.03306724797357874	-0.03739736475806851
ENSG00000125812	724	0.9624183006535948	1.0	0.0	0.0	1	3	0.0036922182258169937	0.004143646408839779	2.292888316993464	0.1852941748148148	0.2269198152866242	-0.04162564047180939	-0.051340299211403415
ENSG00000141429	560	0.05882352941176471	0.09263157894736844	0.0	0.0	0	0	8.582959950980391e-05	0.0	1.0729565032679742	0.026783669481481483	0.045681552229299364	-0.018897882747817875	-0.02512165407356276
ENSG00000130052	1090	1.0	1.0	0.0	0.0	3	10	0.012659941732026146	0.009174311926605505	2.2444629411764705	0.26051726666666664	0.30536029936305736	-0.044843032696390735	-0.04397012566230202
ENSG00000206579	564	0.08169934640522876	0.9957894736842106	0.010638297872340424	0.02	0	0	0.0001667587411764706	0.0	1.105722320261438	0.07386470770370371	0.0899088796178344	-0.016044171914130698	-0.01486668336366021
ENSG00000106328	498	0.08496732026143791	1.0	0.526595744680851	0.0	0	0	0.00015710044705882352	0.0	1.1066360130718955	0.2084224903703704	0.2328870891719745	-0.02446459880160412	0.002196495640464409
ENSG00000118257	910	0.04901960784313725	0.5368421052631579	0.0	0.0	0	0	4.8898480882352945e-05	0.0	1.0620796732026143	0.06615580814814814	0.0955552847133758	-0.02939947656522765	-0.04506260565503278
ENSG00000107562	97	0.24019607843137256	0.18105263157894735	0.031914893617021274	0.05	0	0	0.0016514713001633988	0.0	1.3061462908496733	0.10113470977777776	0.1217260095541401	-0.020591299776362343	-0.039976277069864063
ENSG00000130939	1310	0.9836601307189542	1.0	0.9787234042553192	0.0	1	2	0.0031166570669934643	0.0015267175572519084	2.316050506535948	0.079692228	0.09212534012738853	-0.012433112127388526	0.01779348168501299
ENSG00000109911	424	1.0	1.0	1.0	0.98	4	11	0.030536071013071892	0.025943396226415096	2.227794558823529	0.3636553555555556	0.3350011592356689	0.028654196319886693	0.13761275624741093
ENSG00000162594	632	0.6045751633986928	1.0	0.5478723404255319	0.0	0	4	0.004305161732026144	0.006329113924050633	1.6871489215686273	0.4474511911111112	0.4902239872611465	-0.04277279615003532	0.002366000885155858
ENSG00000214063	238	0.11601307189542485	0.26105263157894737	0.0	0.11	0	0	0.00036769249477124186	0.0	1.142952450980392	0.04592484577777778	0.055168049044585984	-0.0092432032668082	-0.02781163351374455
ENSG00000184271	617	0.09803921568627452	1.0	0.0	0.0	0	0	0.0002261613534313725	0.0	1.1337412581699349	0.14384244444444444	0.18558666242038216	-0.04174421797593772	-0.045478973122972076
ENSG00000182450	398	0.16830065359477125	1.0	0.0	0.0	0	0	0.000691458983496732	0.0	1.2068274019607843	0.16572874222222225	0.19860106369426755	-0.0328723214720453	-0.03362928925030946
ENSG00000197321	2217	0.4509803921568628	1.0	0.0	0.0	0	5	0.0012405996307189545	0.0022552999548940008	1.504276274509804	0.1985403511111111	0.2494057261146497	-0.050865375003538604	-0.03746839469561019
ENSG00000100462	637	0.052287581699346414	0.12210526315789473	0.0	0.0	0	0	7.369740310457516e-05	0.0	1.0737460457516341	0.030012018370370368	0.04809610063694268	-0.018084082266572304	-0.028000522887913368
ENSG00000136010	925	0.05555555555555555	0.9978947368421052	0.026595744680851064	0.0	0	0	7.710734068627451e-05	0.0	1.0691563235294117	0.09150455096296296	0.11897624203821655	-0.027471691075253588	-0.012203103299482996
ENSG00000162374	368	0.20915032679738566	0.2231578947368421	0.0	0.01	0	0	0.0007434084928104576	0.0	1.2746565359477124	0.011422599614814814	0.018889607643312104	-0.00746700802849729	-0.016794650432607163
ENSG00000196782	1102	0.037581699346405234	0.9894736842105264	0.0	0.0	0	0	3.580515730392157e-05	0.0	1.0485695261437908	0.1227750237037037	0.1675114840764331	-0.0447364603727294	-0.043946845454770254
ENSG00000176407	379	0.9983660130718954	1.0	0.0	0.0	1	1	0.004833617183006536	0.002638522427440633	2.6176661928104576	0.06623637214814815	0.0898692076433121	-0.02363283549516396	-0.03518400130032318
ENSG00000007545	1270	1.0	1.0	1.0	1.0	28	36	0.029258179901960783	0.028346456692913385	2.5478884313725487	0.2384891170370371	0.13583197452229304	0.10265714251474406	0.3327673414244071
ENSG00000184502	104	0.42320261437908496	1.0	0.6223404255319149	0.32	0	1	0.006395188557189542	0.009615384615384616	1.4918199673202617	0.4220255362962963	0.4339594522292993	-0.011933915933003024	0.016072196138203005
ENSG00000102174	749	0.7058823529411765	1.0	0.058510638297872335	0.02	0	3	0.003104687037091504	0.004005340453938585	1.8529639379084968	0.10480538207407407	0.1183575668789809	-0.01355218480490683	-0.011946570848573122
ENSG00000077147	575	0.07516339869281045	0.0021052631578947372	0.0	0.0	0	0	0.00014374137777777775	0.0	1.099260980392157	0.013146938044444443	0.02540528280254777	-0.012258344758103326	-0.020368590122538027
ENSG00000144843	362	0.9803921568627452	1.0	1.0	0.49	1	2	0.007831746187908497	0.0055248618784530384	2.2707421078431373	0.21994782222222226	0.21591522929936305	0.004032592922859207	0.07928321083477949
ENSG00000118162	437	0.954248366013072	1.0	0.0	0.09	0	1	0.0049511127761437896	0.002288329519450801	2.2787453267973854	0.14050735407407408	0.15255628025477708	-0.012048926180702996	-0.03205534876126711
ENSG00000177464	363	0.10294117647058824	0.8273684210526315	0.0	0.62	0	0	0.00025112393039215683	0.0	1.1280814705882352	0.06493522548148148	0.06359902675159236	0.001336198729889118	-0.030020174311195073
ENSG00000178538	291	0.10294117647058824	0.0021052631578947372	0.0	0.0	0	0	0.0002927446988562091	0.0	1.1341307516339867	0.02115184074074074	0.04375712738853504	-0.022605286647794296	-0.032411843871173365
ENSG00000151164	415	1.0	1.0	0.8085106382978723	0.31	1	5	0.021714675261437902	0.012048192771084338	2.227495424836601	0.4134016548148148	0.4208193821656052	-0.007417727350790381	0.020048150980906062
ENSG00000182463	1036	0.10784313725490197	1.0	0.0	0.0	0	1	0.00013797246568627452	0.0009652509652509653	1.1352427614379084	0.0988104914074074	0.12586280891719745	-0.02705231750979005	-0.016193671010178955
ENSG00000164265	96	0.9983660130718954	1.0	1.0	0.99	1	3	0.02945771759803922	0.03125	2.1883659150326795	0.4153016103703703	0.3454201082802548	0.06988150209011558	0.5561762765128107
ENSG00000196511	243	0.3235294117647059	1.0	0.8457446808510638	0.1	0	1	0.0021342314787581697	0.00411522633744856	1.4050192483660129	0.18022759407407407	0.19768659872611466	-0.017459004652040592	0.01682684038141627
ENSG00000165891	917	1.0	1.0	0.0	0.0	2	6	0.008323442385620916	0.006543075245365322	2.237928496732026	0.2936538562962963	0.35802960509554144	-0.06437574879924512	-0.061273514175051336
ENSG00000267796	247	0.14052287581699344	0.17473684210526316	0.0	0.0	0	0	0.00042658391748366014	0.0	1.1765425980392157	0.07708255066666668	0.12078492802547773	-0.043702377358811065	-0.0646210441171195
ENSG00000184743	541	0.1111111111111111	1.0	0.0	0.0	0	0	0.000305948233496732	0.0	1.1285838562091504	0.10016971688888887	0.13070260509554138	-0.030532888206652512	-0.03044833149501328
ENSG00000196792	795	0.5049019607843137	0.9978947368421052	0.0	0.0	0	1	0.0012336056155228758	0.0012578616352201257	1.6992841830065357	0.0965718354074074	0.12782078343949044	-0.031248948032083033	-0.03364971394623658
